-7.3527	107.4942
-7.617129	107.760131
-7.0436	108.0855
-7.0231	108.0833
-7.206	107.8956
-7.4828	107.519
-7.4555	107.6406
-7.225208	107.905502
-7.4607	107.6646
-6.3536	108.3235
-6.477	108.3231
-6.4599	107.9441
-6.4641	108.4525
-6.3559	108.3239
-6.1065	107.2516
-7.0558	108.7502
-6.981	108.6458
-7.0141	108.6204
-6.8899	108.3039
-6.7778	108.3828
-6.8358	108.2289833
-6.5103	107.4844
-6.5591	107.4285
-6.5604	107.4473
-6.5596	107.4441
-6.6759	107.676
-6.4972	107.8066
-6.5475	107.737
-6.4553	107.8052
-6.7475	107.8068
-6.5554	107.7553
-6.7353	107.7837
-6.6762	107.6833
-6.7027	107.7438
-6.7189	107.7695
-6.5155	107.6744
-6.8975	106.6507
-6.9334	106.4706
-7.1303	106.7039
-6.9878	106.5596
-7.2583	106.8379
-6.9847	106.7935
-6.8412	108.0176
-6.96292	107.827736
-7.3614	108.1046
-7.3474	108.119
-7.3769	108.0458
-7.1256	108.2153
-6.9383	107.6258
-6.898	107.6168
-6.9062	107.583
-6.8699	107.5926
-6.9058	107.6054
-6.9037	107.5966
-6.9329	107.592
-6.9279	107.6252
-6.9328	107.6242
-6.9513	107.6115
-6.9363	107.5923
-6.9114	107.6315
-6.9055	107.618
-6.9502	107.5878
-7.371295	108.526683
-7.371153	108.525928
-6.2273	107.0052
-6.2769	106.9915
-6.5725	106.7991
-6.619565	106.815491
-6.6188183	106.81197
-6.618865	106.810615
-6.5973	106.7931
-6.6163	106.806
-6.5921	106.7964
-6.8709	107.5435
-6.863	107.5457
-6.7215	108.5581
-6.4128	106.8305
-6.3985717	106.8229433
-6.9384	106.9305
-6.9456	106.9356
-6.9372	106.9307
-7.3419	108.2513
-7.0332	107.592
-7.002243	107.61996
-7.015	107.6515
-7.0489	107.5923
-7.0462	107.5877
-7.0484	107.5931
-6.9819	107.7009
-7.006135	107.55076
-7.0432	107.7278
-7.027621	107.757121
-6.9831	107.5644
-7.1282	107.5554
-7.043402	107.771044
-7.023559	107.729474
-6.9945	107.7141
-6.8142	107.3432
-6.802	107.6511
-6.8099	107.6237
-6.3006	107.1445
-6.2869	107.1585
-6.404	107.0965
-6.4909	107.1137
-6.4984	107.1271
-6.4747517	106.8649183
-6.4641	106.8545
-6.47427	106.8469117
-6.4746	106.8464
-6.4378	106.8514
-6.4324	106.555
-6.4373	106.9546
-6.4068	106.9951
-6.4895	106.8821
-6.4897	106.882
-6.4816	106.8837
-6.4854	106.8836
-6.3637	106.677
-6.346	106.5595
-6.5841	107.1454
-6.5844	107.1457
-7.1289	108.2269
-6.9978	107.1391
-6.9011	107.1241
-6.9385	107.1318
-6.9358	107.1232
-6.7304	107.209
-6.6999	107.1998
-6.8663	107.1297
-6.8709	107.1261
-6.8545	107.1316
-6.8657	107.1299
-6.8314	107.3173
-6.8264	107.3088
-6.7609	108.4352
-6.536	108.4305
-6.5943	108.4313
-6.75953	108.49192
-6.7618367	108.4866783
-6.6279	108.3761
-6.7069183	108.5048467
-6.7038517	108.507385
-6.70442	108.50745
-7.2579	107.8439
-7.2651	107.8311
-7.2598	107.8348
-7.0401	107.9736
-7.0406	107.973
-7.0507	107.964
-7.4525	107.6056
-7.435833	107.833615
-7.3521	107.8002
-7.297844	107.92494
-7.2507	107.908
-7.5903	107.7719
-7.226473	107.90777
-7.226272	107.907527
-7.225035	107.90521
-7.2216	107.9056
-7.0231	108.0831
-7.0605	108.0863
-7.3936	107.7219
-7.1895	107.9032
-7.1865	107.891
-7.1718	107.8926
-7.194038	107.884867
-7.202303	107.89052
-7.1997	107.8887
-7.20588	107.895257
-6.4152	107.9571
-6.5102	108.2893
-6.4599	107.944
-6.3598	108.3244
-6.4667	108.3022
-6.4768	108.3098
-6.4658	108.2972
-6.0988	107.2342
-6.1011	107.2375
-6.0736	107.1885
-6.2267	107.2873
-6.2723	107.2741
-6.2724	107.2741
-6.368938	107.375768
-6.5096	107.2181
-6.1632	107.297
-6.1785	107.2955
-6.1004	107.2515
-6.9718	108.5764
-6.9771	108.575
-6.9566	108.6832
-6.6728	108.192
-6.7176	108.3543
-6.8354833	108.2199133
-6.8013	108.1851
-6.8	108.3292
-6.7822	108.3526
-6.9817	108.3104
-6.5147	107.4296
-6.5164	107.4285
-6.5093	107.482
-6.6148	107.4952
-6.5594	107.4441
-6.6576	107.5421
-6.4029	107.7932
-6.7142	107.6705
-6.5703	107.8462
-6.7186	107.769
-6.7001	107.7395
-6.5476	107.7358
-6.5554	107.7553
-6.7467	107.8068
-6.9694756	106.8647995
-7.0495	106.8047
-6.9882	106.5611
-7.3517	106.5542
-7.351446	106.554222
-7.3393	106.5662
-7.201	106.6067
-6.9652	107.826
-6.9568	107.8239
-6.948542	108.127804
-6.9473	108.1257
-6.8939	107.8258
-6.8343	107.9996
-6.8428	108.0279
-6.8399	107.933
-6.7296	108.1203
-7.5002	108.1921
-7.6817	108.0494
-7.6323	108.1226
-7.125	108.2149
-7.3608	108.1062
-6.9175	107.6323
-6.9329	107.5919
-6.9356	107.5941
-6.9487	107.5892
-6.9643	107.6394
-6.9057	107.5823
-6.9015	107.5957
-6.9081	107.6024
-6.9258	107.6259
-6.9394	107.6268
-6.9418	107.6285
-6.9365	107.6222
-6.9326	107.624
-6.9371	107.6191
-6.937	107.6192
-6.899	107.5966
-7.3818	108.4789
-7.3707	108.527
-7.372314	108.522275
-6.3368	106.9805
-6.3206	106.9866
-6.2465	107.0049
-6.223084	107.024324
-6.6126	106.8
-6.6183667	106.8106217
-6.6147617	106.8077367
-6.6163267	106.80549
-6.5985	106.7927
-6.6108	106.8041
-6.9166	107.5363
-6.907	107.5361
-6.7395	108.5494
-6.7231	108.5671
-6.7444	108.544
-6.43	106.8219
-6.4339	106.821
-6.4449	106.8229
-6.4403117	106.8180983
-6.9586	106.9022
-7.3024	108.1946
-7.3494	108.2571
-7.3557	108.2746
-7.3213	108.2004
-7.3348	108.1544
-7.3475	108.1904
-6.3508	106.5596
-7.089	107.1391
-7.0218	107.7291
-6.9844	107.6245
-6.8351	107.929
-6.8568	108.0307
-6.8974	108.057
-6.7665	108.1244
-7.4565	107.5966
-7.1203	107.8951
-7.2189	107.8982
-7.227478	107.9076429
-7.2205	107.8991
-7.0842	107.8971
-7.1003	107.9585
-7.2203	107.899201
-7.2294812	107.9109989
-7.1909	107.9051
